text,label
"@aniesbaswedan @DKIJakarta Innalillahi, Jakarta banjir lagi, semoga nanti Ada pemimpin Jakarta yang rendah hati, tak ujub takabur merasa Sudah banyak berbuat",5
Emangdah paling enak kantor deket rumah mana gapernah banjir. Masuk aja itung itung bisa nyalain hape. Bisa boker juga wkwkwk,2
Jakarta banjir kenapa gubernurnya yang disalahin? wkwk,2
"BANJIR AMBIL HIKMAHNYA PALELU KEDUTAN!!
Antara pengen ketawa sama pengen noyor ni bapak nontonnya.  

 https://t.co/4Ykln2sYIb",4
"Lagi semangat""nya kerja ngejar pendingan, baru juga mau jalan ehh dapet kabar kalo kantor diliburin karna #banjir 😪😪 yasudahlah... molor lagi kane nih wkwkw https://t.co/imibSFxdYi",2
"@Riezna ga bisa lewaat yaa.. 

gw dr rmh aja blm sampai kmn2 ga bs kluar ga da angkutan umumnya banjir .. yaa balik knn pulang mampir warung beli jajan hahahaha",2
"Kekhawatiran warga DKI saat JKT 58 menang tuh salah satunya adalah Jakarta kembali banjir.

Tapi jujur aja kita ga menyangka BAKALAN SEPARAH INI KONDISINYA.

Parah!!!

Ini semua salah Sandiaga Uno yang meninggalkan jabatannya!

Serius ini!",4
"jakarta banjir ada yg bilang disuruh bikin rute bootway, rute busway gabisa dipake bener jg sihh wkwkwkk😂😂",2
"@glassesncoffee Berkali2nya ini sih yg gw gak paham. Okelah yg sebelumnya itu curah hujan di luar kebiasaan. Tp ini hujan biasa udh berulang2, dan berulang2 juga banjir. Kan tolol.",4
"Wkwkw lucu baca komentar ttg banjir jakarta, apalagi si mereka itu wkwkwkw",2
"@sugaforeva Banjir sedengkul mom
Tapi rumah aku ga masuk sih hehe
Gabisa masuk kerja deh😭 

Udah kaya lagi camping mom wkwkwk karena rumahnya lagi ribet jadi gabisa ngituin kompor gas, untung ada kompor kecil ini https://t.co/MuKZWc8pIY",2
"Patokan jkt tenggelem keknya daerah Jagakarsa kali ye,dri dlu Alhamdulillah disini blm pernah kena banjir,klo disini udh kena banjir udh wassalam mungkin jkt kali y wkwk",2
@AINandityo @shariifimadudin Ya banjir wkwk gaseparah 2 hari lalu tapi,2
Rumah temen2 gue yg notabennya jarang kena banjir. Iniiiii banjir wkwkkwkwkwkwkkwkw https://t.co/yrEUWurYI9,2
Iya yang banjir bukan jakarta doang kok wkwk bekasi sekitarnya juga banjir.,2
"Semenjak pembangun mrt, bentar2 banjir melulu wkwk projek siapa si?",2
"@haikal_hassan Assalamualaikum babeh... 
Saya cuma mau nagih janji yang bilang  banjir mudah Diatasi kalau jadi Presiden
Itu termasuk yang sarap atau waras ya..🤔
#banjir",2
"@LenyyyA Ngapain juga ke duri, sudirman juga banjir wkwkwk",2
@delarundina Di BNI emang ada aturan banjir terus libur gt? Wkwkwkw,2
"Asik banjir lagiii...
Pertama: Rabu, 1 Januari 2020
kedua : Sabtu, 8 Februari 2020
ketiga : Minggu, 23 Februari 2020
keempat: Selasa, 25 Februari 2020 
oh.. udah 4x banjir besar ternyata.. wkwkwk #banjir #BanjirJakarta #WajahBanjirJakarta",2
"Biasanya dari dulu banjir cuma setahun 1x. Lah ini banjir surut, banjir surut terus udh brp kali wkwk 😂",2
"Biasanya cuma liat up date org-org banjir, liat foto temen rumahnya kebanjiran nah sekarang gue ngalamin sendiri. Subhanallah 😞",5
"@jr_kw19 Sorry nih abang2 yg mengatas namakan Bamus Betawi ,ente liat situasi jgn pke politik!Tp kenyataan bang !! Betawi mang banjir tp gak sesering skrg ,dulu2 kaga!! Jadi ,pintarlah utk lihat fakta2&amp;kenyataan ,jgn ente2 merasa ente Betawi bgt tp kga bisa liat fakta!!!",4
"@KompasTV Ssuueee,ninjau doang ,gabener aw g becus kerja!!! Jakarta berkali2 banjir!!! Turun aja mending ,jangan muke badak lu aw !!!",4
@ARMYTEAMID @BTS_twt Rumah ku malah banjir tae wkwk,2
"Enaknya kerja di start-up, ujan deres, banjir dimana-mana, langsung chat grup, masuk apa kerja dari rumah nih?wkwk
Alhamdu....lillah~~",2
"@ahmj___ Sekitaran walang lumayan ada yg banjir, cuma di komplek gua alhamdulullah masih aman akses doang kemana mana banjir",2
Lebih cape ngadepin banjir daripada ngadepin kamu Sayang... BGSD,4.0
"@msaid_didu EH PA TUA, COBA DILIST APA YANG SUDAH DILAKUKAN ANIES VS JOKOWI (SAAT JADI GUBERNUR &amp; PRESIDEN) SOAL PENANGANAN BANJIR. KENAPA GUE MINTA DILIST, SUPAYA FOLLOWER ELO GAK MAKIN BEGO.",4.0
"#banjir telah tiba!
#banjir telah tiba!
hore! hore! 
kuliah jd libuuur🥰🥰",2.0
@ppuuutt Banjir lg put :(,5.0
Yah udah semangat ngantor malah banjir... Ga suka ya aku 😠 😠,4.0
"@DwiHuios @yunartowijaya @mariandaru @inthehouseee @hzrhlzahra22 @rizadiii lo liat kampus kebanggaan kalian, dpn kampus banjir HAHA",2.0
"@daminnielf Tentunya, mbaaak. Izin ga masuk karena banjir huawhahaha",2.0
"@RafelRusli Gimana ga males, jakarta banjir :(",5.0
"@makmummasjid bang kasi tau sekrang hari selasa, dan dimana mana banjir:(",5.0
"Dulu katanya banjir itu azab karena pemimpin yg dhozlim yg gak seiman, skrg udh di ganti mash aja banjir.
Dlu setahun 1-3 kali banjir skrg tiap minggu 2-3 kali.
Haha.",2.0
Yg sabar ya saudara2ku yg terkena banjir 😞🙏🏼 stay safe .... dalam lindungan Tuhan semua,5.0
"@8_fero_8 @72Gar7 @OtakCingkrang @karniilyas Alhamdulillah cepet² pindah sono biar Jakarta gk sumpek lg sama orang² sejenis https://t.co/ekD41RNZxq orang Jakarta asli sngt bersyukur dng kota gw dng segala konsekwensinya. Calon ibukota baru skrng blm ditempatin sj sdh banjir, maluuu deh.",2.0
"Ada yg besar tapi bukan perasaanku ke kamu.

Banjirrr cooook #banjir",4.0
"HIDUP LU KEBANYAKAN BERGAUL AMA ORANG KAYA SI TAPI LU ORANG SUSAH JADI GITU KETEMU BANJIR KAGET TOLOL, KAYA BARU JADI ORANG SUSAH AJA, LU SUSAH DARI LAHIR AJA BANJIR PAKE NGELUH, TOLOLLLLLL !",4.0
"HAHAHA GOBLOGGGG ! giliran kebanjiran ngomel ngomel, nyalahir gubernur, nyalahir presiden, nyalahin orang kaya, tapi giliran di suruh buang sampah di tempatnya bodo amatan, DASAR TOLOL, LU SENDIRI YANG BIKIN BANJIR LU YANG NYALAHIN ORANG, GOBLOOGGG !!! https://t.co/M28LJdbjO5",4.0
UDAHAN DONG HUJANNYA:( kasian yg rumahnya pada kena banjir yaAllah😭,5.0
Asik banjir bisa izin gak kerja,2.0
"@fristodaniel Yg daerah non banjir aja banjir, apa lg dsini wkwk",2.0
@detikcom Gak usah ngomongin pilpres!!! Suruh anies beresin banjir jakarta.masa skrng tiap hujan banjiŕ,4.0
"@fxmario Ini diskriminasi!!!
Kenapa cuma sekolah Katolik yg banjir hah???
#gakgitumainnyaWin",4.0
"@wiradisuta @VIVAcoid mmm berarti ya semua gubernur dari jaman penjajahan sampai sekarang tidak ada niat ya ngurus banjir, toh kalo mereka niat ga akan banjir wkwkwkkww .....kita kritik yang adil ya",2.0
"Untuk ke-2 kalinya gw bersyukur rumah di KAMPUNG. Alhamdulillah rumah gw gak kena banjir. 
Selama ini pengen punya rumah di tengah kota. Dan skrg gw bersyukur bisa menikmati hujan tanpa khawatir.
Untuk kalian yg terkena banjir, hati2 dan sabar ya 🤗 https://t.co/7OLV7a36Bk",2.0
Info kek akses jalan ke mangga dua square gimana. Krn gua berharap banjir biar ga ke kantor wkwkwkwkwkwk,2.0
"@Afradzany Setuju, gue menanti pengumuman libur karna akses ke kantor banjir. Billy moon banjir. Tp rumahku tydac. Trus belum mandi skrg wkwk",2.0
Langsung dijawab sama Tuhan kalau lo itu gila. Hari selasa banjir wkwkwkwkwkwk https://t.co/BhiTONKMzQ,2.0
"Alhamdulillah sampe Kantor, dmana2 banjir n macet....ati2 yg msh di  jln yahh....take care",2.0
@ryandwii Banjir wkwk udah libur aja libur kerja mulu 😂,2.0
Alhamdulillah banjir kali ini di hari gajian. Doa gubernur soleh~,2.0
"Bener2 sebel sm org yg belain anis blg ""jaKarTa dAri dUlu bAnJiR"" ya goblok trus lu maunya banjir terus sampe rata sama laut apa gimana? Pemimpin itu harus dituntut, buat apa ada di jabatan atas tp tiap banjir cm keliling2 kayak pariwisata.",4.0
"Klo tau arah krw banjir mah, tadi aja make sendal mana sepatu isi nya jadi genangan aer doang yakan wkwk https://t.co/2P3SqMF49V",2.0
"Mau mengapresiasi diri sendiri dulu bisa sampe puskes jam 7.19 walaupun dihalang banjir karena naik motor jd bisa nyelip2 huhuhu alhamdulillah, tp skrg sepi bgt kek kuburan ga ada org 😅😅",2.0
"Pas sekolah:
Semoga besok banjir lagi biar libur lagi 🥰

Pas kerja:
YA ALLAH KAPAN SURUTNYA GIMANA INI GW MAU KERJA 😭 https://t.co/bbdjKYEMrW",5.0
Wkwk dg gub ahok bisa banjir di tangani dg cepat...dg gabener dah ampun..nyiyir banjir di mult bang... https://t.co/ThK9JIeCSe,2.0
"Bamus Betawi: Berkah karena banjir saat LIBURAN
Ngomong sama ONDEL-ONDEL Lu
Hari ini macet domana-mana karena BANJIR DI HARI KERJA.
Penjilat lu!! https://t.co/IRIphCS9aL",4.0
"Air di kamar mengalir sampai jauh, alhamdulillah masih bersyukur nggak yg kerendem banjir",2.0
@Salsalsya @aniesbaswedan banjir dong wkwkkw,2.0
@mr_krib @sipenakecil Malah dana buat banjir di kebiri wkwk,2.0
"Trimakasehh bapak gubernur Anies Baswedan kami warga jekardahh dapat kolam renang gratis tis tis.. tarik napas panjang senyum elus dada sambil berbisik Anjingg:)
#banjir #4niesGabenerBodong https://t.co/9iN6BcdXnx",4.0
"Innalillahi musibah banjir. 
Jadi sedih",5.0
@ARMYTEAMID @BTS_twt Mon maap dirumah saya sudah banjir wkwkwk,2.0
@ternisakan Parkiran banjir? Wkwkw,2.0
"Vcs"" mamam tu vcs...banjir...
Sempak !",4.0
"Untuk semua pekerja yang kesusahan berangkat kerja hari ini karena dimana-mana banjir, pokoknya lu semua enjoyyy!

Mending pulang lagi aja dah keluarga menunggu dirumah.... :))",2.0
@IndivMerdeka @Osastia Jelaas.. Ahok tuh pinter beliau dgn cepat dpt menguasai permasalahan di DKI khususnya banjir...cepat tanggap gesit ngk seperti anies yg lbh bnyk gaya dan bacot ngk mutu 😱😱,4.0
"(3) untuk yang bilang ""stop blaming anyone...."" : KONTOL !!!!

#banjir #banjirbaswedan #FormulaE #Ahok #manggarai",4.0
@vicyandradias Cy mh mesakke tp ngakak bayangke koe menerobos banjir mlaku nggo payung mbe ngangkat2 tas WKWKWK sorry :(,2.0
"Yha ini ngetweet dr angkot krn udh mau sejam ga sampe2, macet dimana mana, banjir dimana mana",2.0
@handiliciouz Jalanan pada banjir tidur lagi aja wkwkw,2.0
"@achanJKT48 Iya nih, rumah ku sih aman dr banjir tapi akses ke kantor yang banjir 😢

Alhamdulillah tadi dapet mobil onlinenya sih tapi macet banget 😞",2.0
Alhamdulillahilah banjir ada faedahnya hahah,2.0
Jakarta kebanjiran kena azab karena warganya keseringan nyinyirin gubernurnya. Wkwkwk #banjir #BanjirJakarta,2.0
"Semoga tidak nambah tinggi dan masuk ke rumah, amiin 🙏🏻 #banjir https://t.co/Dan1d9EuvW",2.0
"Aduh, Jakarta dilanda hujan gede lagi. Semoga daerah banjir tidak meluas.

Amin!",2.0
"@yunartowijaya Turut berdukacita buat Pho2 ya To.

Btw, disemayamkan di Jakarta Barat akan sulit akses karena banjir nih",5.0
"TV One mau framing, menunjukkan bahwa banjir kanal timur ga bantu... tetap banjir saat ini.

Eh GOBLOK!!!! Banjir kanal timur itu hanya salah satu cara untuk mengurangi banjir. Jika SELURUH BANJIR KANAL diteruskan bangunnya, hari ini, tahun ini JAKARTA AMAN!

Otak dipakai!!!",4.0
"@jr_kw19 Ya ampun. Apa mr gabener ggk tahu di utara jkt itu terjadi penurunan tanah sekian centimeter per tahun. Artinya air laut nya makin lama makin tinggi. 

Jadi solusi banjir jkt adalah dgn no solusi. Cukup bacot doank menjelaskan knp bisa terjadi banjir 🤣 

5 tahun yg sia sia",4.0
"@Inkamalai6 @fathanugraha @aniesbaswedan Aowkwokwok, kerja di kampung aja sih enak ga banjir..",2.0
@toakedamaian @putrawhisnu @RadioElshinta Cek juga mas sekaliam di google Presiden goblok nya siapa...sakit hati jangan kelewatan mas...muter nya jauh....gak sekaliam salahin Tuhan yg bikin banjir...situ sehat Mas....pekok,4.0
"Kenapa ga libur sekolah si disaat yg lain banjir, mana td maksa bokap buat anter, alhasil hampir mogok. Mana bokap baru bangun tidur, kena hujan jadi kedinginan. Asli ga tega😭 tapi gimana si mau ga masuk tapi simulasi 😭",5.0
"Ini satu2nya kampret yg punya PELER.
Krn kampret lainnya ga punya PELER, lagi pada ngumpet.

Masih ingat, betapa jahatnya hujatan2 kalian kepada si kafir saat banjir melanda Jakarta saat itu?? Kemana kalian sekarang??

#WajahBaruJakarta #banjir #BanjirJakarta2020 https://t.co/QaOOqgFLj1",4.0
@pujangga1123 @aniesbaswedan Tukang cendol juga tau  pak ada banjir ...ngomongnya sambil senyum melecehkan banget ....bangsat !...,4.0
"@firrywahid @BiLLYKHAERUDIN karena menurut @TofaTofa_id yg ngeluh soal banjir hanya pendukung ahok, sedangkan warga yg lain gak ngeluh. wkwkwkkw. soalnya takut ngeluh ntar di bilang kafir. wkwkkwwkw",2.0
"@BiLLYKHAERUDIN klo kita kritik omnibus dibilang kadrun, klo kita kritik gubernur disangka ahokers.. aneh emang. gak jernih kaya air banjir. wkwkw",2.0
Alhamdulillah banjir gaisss #banjir,2.0
"Yang rumahnya ga mati lampu ga banjir, numpang mandi,ngecas sama makan dong kwkwk",2.0
"@jr_kw19 Awas sekarang lagi hujan gede... Selasa bakal banjir, ambil hikmahnya wkwkwkwk",2.0
Alhamdulillah banjir :)))))))),2.0
"@prayogayuliano Eh buzzernya Nongol 1, baca berita noh, Jakarta banjir 5x dalam 2 Bukan, wkwkwkwk

Eh ngomongin hoax, bukannya Gub DKI yang tercyduk Hoax

https://t.co/jEYULY4FhY

Bilang kemang Tidak banjir, eh taunya terendam 2 Meter 😂",2.0
"@prayogayuliano 66 ? Coba sebutkan ? Wkwkwkwk

Kalo masalah banjir sudah Saya sebutkan, Ada gubernur yg Ngeyel.

Oiya BTW pohon Monas yg katanya di sehatkan kemana ? 

Itu pohon bernilai tinggi, kalo sampai di jual, wah awas Ada indikasi Korupsi tuh 😂",2.0
"@YBRAP HEH.. GUE ADUIN BAPAK LO YA!! JAMALL JAMALL KEBANGETAN BANGET LO MAL, BANJIR GINI LO NYURUH GUE SEPEDAAN MAL... GAK GUE SENSOR MALL..",4.0
Cakung banjir terosssss ngeriiii,3.0
"Salah satu hal yg bisa disyukuri dari #banjir ini adalah, telat masuk kantor jadi hal biasa buat karyawan wkwk",2.0
"@talithalpr Wkwkw iyaa emang taaal, bekasi banjir dimana mana 😂",2.0
@GunRomli @aniesbaswedan Untuk pak Rahmat HS kl bodoh jangan keterlaluan mana ada sih orang mau banjir rumah nya bersih2..otak kl udah kopong isinya kaya ente pak jd koplak gak ada daya pikirnya,4.0
"tapi alhamdulillah udh padam, temen-temen semua yang kena banjir trs  mati listrik , gunain lilin nya hati-hati ya, jangan naro di kasur atau sembarang tempat :)",2.0
sekolahku banjir alhamdulillah,2.0
@ayuputriarmida Tetep aja kena banjir yg dilantai bawah wkwkwwk,2.0
@danproblemnya Kerja nyata gue beberes rumah ini banjir wkwkwk,2.0
"@anitatiwy Met bahagia
Wlau hrs nerobos banjir wkwkwk",2.0
@sweetp0tatto Banjir dong amelia wkwkwkk,2.0
Astaghfirullah #banjir 😭😭 https://t.co/PvDWzQJTmV,5.0
"#banjir ujan deres banget mengalir sampai jauh, biasanya gapernah sampe masuk. Bener bener gaberenti ujannya dan deres bangettt allahu. Alhamdulillah in biar jadi berkah https://t.co/AfePkjy2Ml",2.0
"BANGSAT gua udah bahagia hr ini gamasuk lg grgr banjir, udah bikin plan pokoknya mau ngedrakor ampe muntah” TAUNYA MATI LAMPU",4.0
Dapet kado ultah banjir dari jkt dan  libur dari kantor :) thx to Allah ultahku rebahan di kasur seharian🖤,2.0
Kasian punya sodara yang tinggal dijakarta ngeluh banjir bae wkwkwk,2.0
@petabencana Daerah citayam ga banjir ko alhamdulillah,2.0
"Satu kelas pada mau madol semua anjgg gara"" akses ksananya banjir wkwk, padahal sekolah gue kaga kebanjiran😂",2.0
"Baru mau jalan eh banjir, rebahan lagi dah wkwk https://t.co/EuMDofcAlf",2.0
@destiputric Banjir parah dong des wkwk,2.0
"semoga yang banjir segera surut dan bersih lagiii, heuheu semangat semua... alhamdulillah aku gak kena banjir tapi kemaren iya :)) https://t.co/mZjIf9N59D",2.0
Ehhh rumah aing kebagian rembesan banjir wkkw,2.0
"@yunartowijaya Di tempat saya aman, selama hujan blm pernah banjir. Alhamdulillah..

Cakung Jakarta Timur",2.0
"banjir parah bettt pen nangis akuuu😭😭😭
#banjir 
#BanjirJakarta",5.0
@1DAYILLBEHAPPYY Alhamdulillah masih.....banjir baru semata kaki,2.0
"@jr_kw19 #4niesTenggelamkanDKI
Jilat terus
Pikirkan kerugian nya akibat banjir dan nyawa yg meninggal",5.0
"Ah gara gara banjir gua gajadi berak, anjing",4.0
"Capek bgt ngadepin banjir, nyusahin tau ga",5.0
@dhnmutia_ sungai di cileungsi lebar bgt. masih selow dr banjir wkwkwk :v,2.0
@dhnmutia_ bacot gua blm banjir blok,4.0
@petabencana #banjir WKWK,2.0
"berentii sebentarr kekk ujanyaaa kasian yang rumah nyaaa banjir dari kemarin kebanjiran muluuuuuuuuuu, gatega.",5.0
"Rumah gw daerah kemayoran.
Buat 2 hari yg lalu alhamdulillah, cmn ngerembes dikit di ruang tamu. Krn ruang tamu yg paling rendah kondisi tempatnya..
#banjir https://t.co/7btpbc9Hwu https://t.co/TW9x2gIG6D",2.0
"Rumah nya kebanjiran gubernurnya yg di salah2in, padahal ga 100 persen salah dia, kebegoan kalian, yg ga bs jaga lingkungan + nyampah dimana2 lebih gede presentasinya,  Ga reflect sm kalakuan tolol sndiri #banjir",4.0
alhamdulillah banjir kedua dalam 6 bulan kerja di indom*r*t,2.0
Gasekola anjir sekola w banjir hahaha,2.0
"Ini bener"" banjir 5 taunan wkwkw terakhir banjir di daerah gua pas kelas 2 SMA.",2.0
"@drunkwords66 Loh sekolahnya kan banjir, gimana simulasinya wkwk",2.0
@petabencana Bacot kau gak bisa denger gua ngomong banjir dikit ye lau. Di kawasan rumah gua gak banjir alhamdulillah,2.0
"Woii ini siapa yang dari kemarin doa minta ujan, Jakarta jadi banjir nih cokk",4.0
"@inikeju Ngarep banjir ya, wkwkwk",2.0
Wkwkwkw rumah w di kampung seumur2 baru kali ini banjir masuk rumah. Gara2 resapan aer sekarang jadi rumah semua. 🙃 https://t.co/jLuypmaKJ3,2.0
Blm kelar capeknya bersihin rmh akibat banjir yg hr minggu eh hr selasa banjir lg....😫😭  #banjir #banjir #banjir https://t.co/jXuNx942YR,5.0
"Sambil nunggu banjir surut, buka youtube video tugas jaman majapahit dulu bareng @KetyJanesonia wkwkwk. Ngeditnya pake windows movie maker banget belom kenal premiere pro. Good ol days 🥰🥰

TRANSPORT BIGPRO https://t.co/64qitAQDka via @YouTube",2.0
"@kultsanmu wawww ak jg banjir, lg",2.0
"@TofaTofa_id Wong bunguL ples ngak waras pasti nge-tweet nya tofa lemon uda tau jelas tiap hujan sebentar Jakarta banjir mulai 1 Januari 2020 sampe hari ini
Eh masih picek mata dan picek hati membela Dajjal perusak jakarta",4.0
"@ApriliaLin @BadjaNuswantara @jokowi Kalo aku jadi presiden @jokowi tak jendul2 no sampe pinter kuwi endas se anies
Ben waras pinter, ngurusin banjir Jakarta sudah 2 bulan ini kelelep Gak becusssss!!",4.0
@rasoorae Alhamdulillah rumahku tempatnya tinggi jadi ga pernah banjir 😶 paling di jalanan aja yang kena banjir hhhhh korvey lagi nih ka bersih2 🤣,2.0
"Utk pertama kalinya di 2020 mau kesel sama banjir jakarta...
Gue nerjang banjir di Senen pintu masuk RSPAD Gatot Soebroto setinggi ban, plat nomer mobil depan copot anj!! Kesel dah bikin pr aje -__-""",4.0
"Asli sih. Baru kemarin pemukiman di dekat rumah bersih2 karna abis #banjir . Sekrng kebanjiran lg. Coba tau ga gmn tu capeknya? 5x hujan deras 5x jg banjir dtg. Tengah malem yg lain enak tidur, ini mrka tngah malem ngungsi. Ga nyenyak tidurnya. Stay save🥺",5.0
"@yusuf_dumdum @FAndini92 @aniesbaswedan Banjir bikin kewalahan KORBAN BANJIR, tinggi debit airnyapun bervariasi... dari setinggi mata kaki.... hingga semata kaki lebih 2 meter....
Gitulah klo SALAH PILIH ORANG,...",4.0
"@RizmaWidiono Terusss nyalahin air yg dari arah Katulampa?? Lahh... normalisasi air di sungai di Jakarta ajh gk berlanjut, skrng yg kita butuhin bukan ini itu ini itu, TAPI ACTION PEMDA TERHADAP BANJIR yg Di area dalam KOTA ajah dulu....",4.0
@AnakLolina Kalau antar instansi saja sudah TIDAK ADA SINERGI gimana bisa bener2 teratasi Banjir di DKI. Ujung2 nya saling mencari KAMBING atau ONTA HITAM !!,4.0
"#BanjirJakarta Mau nyalahin @aniesbaswedan krn banjir 2xseminggu di Jakarta, katanya ""ya elu juga buang sampah sembarangan"" lah, eh Bapak! situ udah nyuruh Dinas kebersihan cek regulasi sampah sampe gang2 kecil blom? Jangan jalan besar doang! Emang ngeles paling gampang. Kerja!",4.0
serius nanya!!! masbro @aniesbaswedan sebenernya lu ngapain sih masih menjabat??? di kantor udah ga ada kerjaan loh... ga bosen apa ga ngapa2in???? #banjir #BanjirJakarta #Banjir2020,4.0
oh Tuhan 😭😭😭 banjir lagi aja 😭😭😭,5.0
"Bangun jam set 6, ujan gede bgt trs liat hp buka grup isinya ""bu rumah saya banjir"" ""Bu ini air Uda masuk"" ""Bu jalanan nya ditutup"" bu bu bu buuuuuuuuuuu dhla emg dikasi libur wkwk",2.0
"Selamat
pagi Jakarta!         Bangsat banjir lagi https://t.co/DadPe0NCZr",4.0
"@jr_kw19 @aniesbaswedan Di detik 1:14 video ini donk, si mbak presenternya pake nanya ‘ada yg salah dengan kinerjanya’ ? Banjir udah berjilid-jilid, nggak ada antisipasi, malah beli toa, masih nanya kek gitu? Ingin kuberkata kasarrrrr...🔨🔨🔨",4.0
"@KompasTV Pak @aniesbaswedan stop komen ketika warga terkena banjir, krn bpk tak rasakan barang hanyut &amp; rusak

Segera lakukan sesuatu supaya tdk banjir lagi.. 
Serius Kerja pak..!!",4.0
"@narkosun Akhirnya Alloh kasih ujan dan banjir di hari kerja jg kan? Buat menyangkal teori asal2an si engkong bamus ini. Kagak kesian sama warga yg udh kebanjiran berjilid-jilid lu, nkong..🔨🔨🔨",4.0
"Jakarta banjir lagi, anies dibully. YAIYALAH MENURUT NGANA AJA ANJIR. KERJA BISA KAGA MASA KEULANG2 TERUS. ADA YG NAMANYA PENANGGULANGAN BENCANA LHO. BELAJAR GA SI DULU PLKJ SUE",4.0
@C_ArielJKT48 Alhamdulillah aman cuma dpn rmh aja yg banjir,2.0
"ampe banjir ini masih nyalahin pemerintah juga,minta gua tarik 1 saraf di otaknya sumpah. nyalahin pemerintah bisa,coba lo berani ga nyalahin tuhan yg udah ngasih hujan deres bgt ga reda2?",4.0
"asikasik, sekolah jangan ni? mau main banjir WKWK🥺😌 https://t.co/ZIhW2oMKWN",2.0
"Baru aja mbacot ""Kita hrs bersyukur loh, banjir besar kita ini slalu hari libur..."" nah sekarang hari kerja nih, mbacotnya ketinggian sih langsung dibales sama ibu bumi. Kek nya azab ini, karena merusak cagar budaya...",4.0
"👧 : ""bu, sekolah gak nih?""
👩 : ""temen kamu ada yang gak sekolah?""
👧 : ""ada""
👩 : ""yaudah gak usah sekolah. banjir""

ASEK ASEK ASEK WKWKWK",2.0
"@indomitelornasi Pengalaman ya? Wkwk
gua jg nerjang banjir kok kalo plg kuliah nya abis ujan wkwk",2.0
"""Banjir bossss"" eh tarik selimut, tidur lagi hahaha",2.0
@badgalkiwii Kannn bener kata gue ujan deres banget banjir lagi wkwkwkwk,2.0
@narkosun Alhamdullilah doanya terkabul..banjir dihari kerja...😅😅,2.0
Parahh banjir lagi -_-,5.0
Elahhhh ini brngkt kerja gmana kalo banjir gini -_-,5.0
@capricorn_boy_ Hampi dket dan kasus banjir nya sama -_-,5.0
"@candrapratams Jalan disebrang rumah gue banjir, can. Udah se-pinggang gitu. :(",5.0
Banjir lagii:((,5.0
"@pakepeci Wkwk, katanya ada toa anti banjir 😅",2.0
"@sellamutt Sebelum berdoa, harus beberes bekas banjir dulu, njing!",4.0
Serem banget banjir😭,3.0
@detikcom Jakarta aja tiap hari banjir alasan ada antrian air masuk ke  tanah.... klau di wakil presiden bisa2 jakarta tenggeLam dia santai2 bilang indonesia la mau masuk ke tanah... wkwkwkwk.,2.0
"@Zargo05 Alhamdulillah nggak, tp sekitarnya banjir",2.0
"Innalillahi 😭

Setiap ngelewatin radiologi selalu deg2an dan mau nangis karena liat pasien2 disana. Ngebayangin kalau jadi mereka. Dan skrg rs kena musibah banjir :(
Semoga kondisi pasien2 disana ga memburuk... Aamiin, semoga Allah berikan kesembuhan 😭 https://t.co/oHpg5EEYE2",5.0
"BANJIR KETIGA TAHUN INI! GABENER, ENTE PANTES DAPAT SUMPAH SERAPAH SEBANYAK-BANYAKNYA!

Senin malam tadi, hujan mulai turun pukul 23:45 WIB. Saya tadinya udah tidur, tapi sejak saat itu… https://t.co/evXm2HgFx4",4.0
@behappyasalways WKWKWKKWKWKW RUMAH LU BANJIR YAAKKK WKWKWKWKWKWKWKWKWKWKWKWKWKWKWKKWKW,2.0
"pagi ini bangun ga ngerasain banjir, hal besar yg bisa ku syukuri hari ini. thank you, jesus😊. #PostinganBenerDikit",2.0
"@didanadhifah Nah minggu tuh kann banjir juga, jd barang2 ga ada yg diturunin. Udah cuma di rumah gua sama kakak gua doang wkwk stay safe Didd",2.0
"Kapan berenti nih ujan, genteng 
udh jebol wkwk
#banjir",2.0
#banjir gila emang. Uda 2 kali gue bolos gara-gara banjir. Kampret nih,4.0
Asli kesel bgt banjir mulu ya Allah tolong,5.0
2bulan 4x banjir. Kemaren baru aja beberes sekarang air udh msk lagi. Ya Allah aku harus gimana?,5.0
@apansihlo Derita gue di banjir tahun baru waktu itu wkwk,2.0
"Bener bener rumah baruu bgt bersih dri banjir kemrn, ehh sekarang banjir lagi rumah. Klo di pikir pikir banjir bukn suatu bencana lgi di jakarta tapi rutinitas🙃. #banjir
.
SEMANGATT YOK SEMANGATT BERESIN RUMAH LAGI YG PENUH SAMA AIR GOT",2.0
"Semenjak dri tahun baru kemaren,Setiap ujan deres selalu banjir, yaallah cape yaallah beresin rumah yg kebanjirann😭😭",5.0
Capek woy banjir mulu ah gila aja,5.0
"YA ALLAH MAAP KEMAREN NGETWEET GINI, SKRG RUMAH GUA BANJIR WAKAKAKAK MAAPIN :((( https://t.co/sSJYxtSgAO",2.0
Alhamdulilah banjir mudah2an awet hujannya..,2.0
"@FerdinandHaean2 @karniilyas Goblok, tolol, banjir itu bukan di Jakarta aja, kemana"" kok eloh nyalahin @aniesbaswedan aja, gk koarin banjir di surabaya misalnya, jelas banget kebencian loh,",4.0
"Jancok, banjir lagi",4.0
"Pak gabener, anda sungguh tak belajar dari banjir tgl 1 Jan 2020. Tak ada yg anda lakukan untuk meminimalisir banjir. Sungguh anda tak punya kemampuan sama sekali untuk jabatan gubernur. Payah!",4.0
